-400  4.81693   70.2204  19.9483
-300  4.74578   69.5443  20.2415
-200  4.69015   69.1561  20.5423
-100  4.67481   69.6258  20.8529
0  4.69182   70.6622  21.1704
100  4.7716   73.2704  21.4994
150  4.81569   74.5836  21.6665
200  4.7716   73.2704  21.4994
300  4.96681   79.2737  22.1871
500  5.2252   86.9628  22.919
600  5.4109   92.378  23.3025
900  8.47611   171.172  24.5349

